name,place_id,location,event_ids
Hotel Unger,ChIJCWtG-zPbmUcRiyQzGALBv5g,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Hotel Motel One Stuttgart-Feuerbach,ChIJx4TNTsfamUcRoIuZg7LAYQg,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Hotel Azenberg Stuttgart,ChIJj6d6JSPbmUcR4J4RcLnuIjQ,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Maritim Hotel Stuttgart,ChIJQy94GTnbmUcRXdFdmm4EYck,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Mercure Hotel Stuttgart City Center,ChIJ7fl62yvbmUcROjIGqH4PfUo,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Stadthotel Am Wasen,ChIJQX2AQeTEmUcRPrvejwWbpIk,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Le Méridien Stuttgart,ChIJo3Y_sM3EmUcRDMLTBv_5gQI,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
B&B HOTEL Stuttgart-City,ChIJ97xw7sPamUcRFeiFHenGp_k,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
"Steigenberger Graf Zeppelin, Stuttgart",ChIJL-BB0DPbmUcRyWwLcRLDJQ0,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Hilton Garden Inn Stuttgart NeckarPark,ChIJcVgagv3EmUcRlT6ZkeTGU0g,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
ARCOTEL Camino Stuttgart,ChIJZUJwKjHFmUcREhXhOtfeJ_o,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Bavaria Hotel Münchner Hof,ChIJESIrM9fEmUcRwu1BIkSF-nM,"[9.217889710746379, 48.79674358459739]","6jhZQKtxvWXESuWyAs,8PgAsxfUcZAXyZRMfH"
Hampton Inn Detroit/Madison Heights/South Troy,ChIJaXDCdgjFJIgRuOZLzib6I0A,"[-83.140721, 42.491862]","4eiwBMoPdvPQYR22zX,9CVLyDojE9RAC9qmZM"
Hotel Royal Oak,ChIJeXGfqW_PJIgRVKnBVQ3CXhM,"[-83.140721, 42.491862]","4eiwBMoPdvPQYR22zX,9CVLyDojE9RAC9qmZM"
Hyatt Place Detroit / Royal Oak,ChIJ5ZmM9aTPJIgRAJZT30ENcu4,"[-83.140721, 42.491862]","4eiwBMoPdvPQYR22zX,9CVLyDojE9RAC9qmZM"
Hôtel Zéro1,ChIJxam-41EayUwR0o61Yd-socY,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Hotel Place d'Armes,ChIJub2jylAayUwRqeG16WYWp6Q,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Hôtel Le Dauphin Montréal Centre-Ville,ChIJpRujkVoayUwR1waz1cDpTew,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
"InterContinental Montreal, an IHG Hotel",ChIJa6J-SFoayUwRitQxv232XQE,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Delta Hotels Montreal,ChIJkXHvp0gayUwRr5ppQ0ya9GE,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Le Centre Sheraton Montreal Hotel,ChIJI9Rs9EIayUwRbxvV_rFCZ84,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Warwick Le Crystal,ChIJTXHP1WkayUwRIQHlGieFpoA,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Novotel Montreal Centre,ChIJlfjVd0IayUwRi8rjxbMESlI,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Fairmont The Queen Elizabeth,ChIJL2VjW0MayUwR_N3bF4qMfTM,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
St Paul hotel,ChIJE8x52VgayUwRlZtKHCOrbIw,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Samesun Montreal Central,ChIJ-dN8A7MbyUwRi5z18nzOhsM,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Le St-Martin Montreal Hotel Particulier,ChIJy8o1DUEayUwRg6igRD5P43g,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Hotel 2170 Lincoln,ChIJI_eg02wayUwREKiLbvc5VO4,"[-73.56034874999999, 45.509652849999995]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Sheraton Springfield Monarch Place Hotel,ChIJU9RhB97m5okRf7_YAvbkIG4,"[-72.6190947, 42.0924038]",FuJbVQJLfySumxQeww
"Hilton Garden Inn Springfield, MA",ChIJ-a8Z8e7m5okRFE9gz9okH78,"[-72.6190947, 42.0924038]",FuJbVQJLfySumxQeww
"Candlewood Suites West Springfield, an IHG Hotel",ChIJd4O958_g5okRmbOZmaLc0Hg,"[-72.6190947, 42.0924038]",FuJbVQJLfySumxQeww
Hampton Inn West Springfield,ChIJH42SwLfg5okR1iqtymwS2YQ,"[-72.6190947, 42.0924038]",FuJbVQJLfySumxQeww
Naomi's Inn Bed and Breakfast,ChIJzWdCxjDn5okRUlB5K3QdgaM,"[-72.6190947, 42.0924038]",FuJbVQJLfySumxQeww
Bright Nights at Forest Park,ChIJcWgrrF_m5okRQji__xB7LtM,"[-72.6190947, 42.0924038]",FuJbVQJLfySumxQeww
"Holiday Inn Express Springfield Downtown, an IHG Hotel",ChIJlyB3XeHm5okRuf8fwtEIbsA,"[-72.6190947, 42.0924038]",FuJbVQJLfySumxQeww
Premier Inn Blackpool (Beach) hotel,ChIJNbL1xeRDe0gRF8b4yY8O8DQ,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
The Big Blue Hotel,ChIJ____TxtEe0gRSfZ86pWRGhE,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
Claremont Hotel,ChIJSaP343xEe0gROo6rPBYYdFQ,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
Cliffs Hotel,ChIJTxuUT4REe0gR3bAvQEs7JC8,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
"Queens Hotel, Blackpool",ChIJCT3oFBBEe0gRVnrh209i19w,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
Tiffany's Hotel,ChIJXa6K7XxEe0gRxAgJT5PtetY,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
The Carousel,ChIJfTCt46ZGe0gREnW8G2-hmoI,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
Doric Hotel,ChIJAV58wYREe0gRSceT9F_3HOA,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
Park House Hotel,ChIJAa76Dn1Ee0gRBAdqHfhxAfY,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
Viking Hotel,ChIJl8T-9w9Ee0gRX6k3fW4mS8U,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
HOTEL SHERATON,ChIJM3S7wYREe0gRP8W0wPuXh40,"[-3.0569525, 53.8158725]","Ffh6pzobiVL2cSay4K,6vyuiCEBYzAoji8vUp,3pArCjwae4jKv6mcFV,8XoHsu29cqGC4WEqcm,B52gfaegEEsvzt9Hmy"
Hotel Place d'Armes,ChIJub2jylAayUwRqeG16WYWp6Q,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Hôtel Zéro1,ChIJxam-41EayUwR0o61Yd-socY,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Hôtel Le Dauphin Montréal Centre-Ville,ChIJpRujkVoayUwR1waz1cDpTew,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
"InterContinental Montreal, an IHG Hotel",ChIJa6J-SFoayUwRitQxv232XQE,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Delta Hotels Montreal,ChIJkXHvp0gayUwRr5ppQ0ya9GE,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Fairmont The Queen Elizabeth,ChIJL2VjW0MayUwR_N3bF4qMfTM,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Le Centre Sheraton Montreal Hotel,ChIJI9Rs9EIayUwRbxvV_rFCZ84,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Warwick Le Crystal,ChIJTXHP1WkayUwRIQHlGieFpoA,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Novotel Montreal Centre,ChIJlfjVd0IayUwRi8rjxbMESlI,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
St Paul hotel,ChIJE8x52VgayUwRlZtKHCOrbIw,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Samesun Montreal Central,ChIJ-dN8A7MbyUwRi5z18nzOhsM,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Courtyard Montreal Downtown,ChIJZRKQVUUayUwR8OX2k98NEwo,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Le St-Martin Montreal Hotel Particulier,ChIJy8o1DUEayUwRg6igRD5P43g,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Montreal Marriott Chateau Champlain,ChIJAwCz2VwayUwRaPc5GtWx1eY,"[-73.5344940523556, 45.51899977880929]","3BTvRDZduCQMt8YHb3,HFqkW8BNrpm3WZpry5,CbMLHPiUQ6JQY4YsFS,7QhvsDqBuQwk4r8X9S,GQhKFPGnwaqAnrhi4S,8sqwGBEBNLJRT28Jpe"
Royal Lancaster London,ChIJYQCtg00FdkgREw34v1ji0m4,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
Royal Garden Hotel,ChIJz1y33_cPdkgRP3ghYOpJYoI,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
The Landmark London,ChIJjV7c58kadkgRKxmfETsEywI,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
London Marriott Hotel Regents Park,ChIJ9YxS4ZMadkgRtievwZuqJwA,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
Premier Inn London Kensington (Earl's Court) hotel,ChIJQRA31fQPdkgRDa8iiwy-GcI,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
Novotel London West,ChIJVWd-ULgPdkgR6YP4gY60HQA,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
"Radisson Blu Hotel, London South Kensington (formerly Vanderbilt)",ChIJXeC1Cl4FdkgRbOWJlFcZHLU,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
The Rembrandt Hotel,ChIJkUNmiEEFdkgRP2VcGWbshrM,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
The Kensington Hotel,ChIJO6vgkWcFdkgRjLCrLkS_3ak,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
London Marriott Hotel Grosvenor Square,ChIJiTyvxdcEdkgRAxjTGOw1TpY,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
"Mandarin Oriental Hyde Park, London",ChIJG4IcmDkFdkgR3IYfJhJy-SM,"[-0.20901753848431387, 51.5253159225919]","3gQ4eT92DyQGFj9Quh,EE6fXsUDQ68TeF4xFj,H3KyzXaMq3Ze35PiEi,3fC95RwtbZvP6aLmbM,3zbnDm6fgCcTX8VpKx,6CE6CwpcKBZQgdZhDz,8vFdDqgx2MhHwz7Z6f,9znfbPWFqNXma697Wf,J7By5KGk2nKTLodmYv,4t8aVtUtV6qbHzjNSu,7qH9rdAxv8MWfm3Xn6,6sTNmjDxXcSRtc9Sx5,D3VgbphYTp4uJgkqH7,EdiezEo5v3agNi8g2x,3u6Eaej8rPRMe9ZLd3"
Gallery Hotel,ChIJ1efPXZGipBIRFNhPTEsXvQI,"[2.157690869775234, 41.40253331510963]","GqBf2TyjSJ7tEgsAwJ,HZjSwCuQ887oPw3Sq5,6WYQEcQf8Kx43js3qo,J4uWW9nThjJhpMH42F,BPC3kv8zNKjXj8LUWR,3nPFocVWUVmZ84aPn8,DK8MpPyHLvfTFpXZYW,EqV3D7FW6SHxBB3daG,HrKDZgoGFSdKBWYsDc"
Hotel Condes de Barcelona,ChIJc8CcAZOipBIRny6zm3CyVFo,"[2.157690869775234, 41.40253331510963]","GqBf2TyjSJ7tEgsAwJ,HZjSwCuQ887oPw3Sq5,6WYQEcQf8Kx43js3qo,J4uWW9nThjJhpMH42F,BPC3kv8zNKjXj8LUWR,3nPFocVWUVmZ84aPn8,DK8MpPyHLvfTFpXZYW,EqV3D7FW6SHxBB3daG,HrKDZgoGFSdKBWYsDc"
"Alexandra Barcelona Hotel, Curio Collection by Hilton",ChIJ97EQTpKipBIRMtHj_fly--c,"[2.157690869775234, 41.40253331510963]","GqBf2TyjSJ7tEgsAwJ,HZjSwCuQ887oPw3Sq5,6WYQEcQf8Kx43js3qo,J4uWW9nThjJhpMH42F,BPC3kv8zNKjXj8LUWR,3nPFocVWUVmZ84aPn8,DK8MpPyHLvfTFpXZYW,EqV3D7FW6SHxBB3daG,HrKDZgoGFSdKBWYsDc"
Hotel Claris,ChIJ9WP3y-yipBIRHF1rHOaq5Y4,"[2.157690869775234, 41.40253331510963]","GqBf2TyjSJ7tEgsAwJ,HZjSwCuQ887oPw3Sq5,6WYQEcQf8Kx43js3qo,J4uWW9nThjJhpMH42F,BPC3kv8zNKjXj8LUWR,3nPFocVWUVmZ84aPn8,DK8MpPyHLvfTFpXZYW,EqV3D7FW6SHxBB3daG,HrKDZgoGFSdKBWYsDc"
Hotel Hesperia Presidente Barcelona,ChIJw7XAZZyipBIRvIRiPPFeXQw,"[2.157690869775234, 41.40253331510963]","GqBf2TyjSJ7tEgsAwJ,HZjSwCuQ887oPw3Sq5,6WYQEcQf8Kx43js3qo,J4uWW9nThjJhpMH42F,BPC3kv8zNKjXj8LUWR,3nPFocVWUVmZ84aPn8,DK8MpPyHLvfTFpXZYW,EqV3D7FW6SHxBB3daG,HrKDZgoGFSdKBWYsDc"
Hotel Sagrada Família,ChIJcSpGeMSipBIRtVL-BB9Z-ac,"[2.157690869775234, 41.40253331510963]","GqBf2TyjSJ7tEgsAwJ,HZjSwCuQ887oPw3Sq5,6WYQEcQf8Kx43js3qo,J4uWW9nThjJhpMH42F,BPC3kv8zNKjXj8LUWR,3nPFocVWUVmZ84aPn8,DK8MpPyHLvfTFpXZYW,EqV3D7FW6SHxBB3daG,HrKDZgoGFSdKBWYsDc"
Hotel HCC St. Moritz,ChIJx92Gi-2ipBIRV9C0LxDPUKw,"[2.157690869775234, 41.40253331510963]","GqBf2TyjSJ7tEgsAwJ,HZjSwCuQ887oPw3Sq5,6WYQEcQf8Kx43js3qo,J4uWW9nThjJhpMH42F,BPC3kv8zNKjXj8LUWR,3nPFocVWUVmZ84aPn8,DK8MpPyHLvfTFpXZYW,EqV3D7FW6SHxBB3daG,HrKDZgoGFSdKBWYsDc"
